# theta1,theta2,theta1_dot,theta2_dot
1.298405051231384277e+00,2.944345474243164062e+01,-2.428293228149414062e-03,-1.225090026855468750e-02
1.295976758003234863e+00,2.943120384216308594e+01,-2.317070960998535156e-03,-1.100921630859375000e-02
1.293659687042236328e+00,2.942019462585449219e+01,-2.326726913452148438e-03,-1.137161254882812500e-02
1.291332960128784180e+00,2.940882301330566406e+01,-2.173304557800292969e-03,-9.735107421875000000e-03
1.289159655570983887e+00,2.939908790588378906e+01,-2.570390701293945312e-03,-1.156234741210937500e-02
1.286589264869689941e+00,2.938752555847167969e+01,-1.978397369384765625e-03,-1.062965393066406250e-02
1.284610867500305176e+00,2.937689590454101562e+01,-1.888632774353027344e-03,-9.798049926757812500e-03
1.282722234725952148e+00,2.936709785461425781e+01,-1.815199851989746094e-03,-1.089096069335937500e-02
1.280907034873962402e+00,2.935620689392089844e+01,-1.521587371826171875e-03,-1.017189025878906250e-02
1.279385447502136230e+00,2.934603500366210938e+01,-1.419186592102050781e-03,-1.049423217773437500e-02
1.277966260910034180e+00,2.933554077148437500e+01,-1.234173774719238281e-03,-1.162528991699218750e-02
1.276732087135314941e+00,2.932391548156738281e+01,-9.958744049072265625e-04,-9.012222290039062500e-03
1.275736212730407715e+00,2.931490325927734375e+01,-8.231401443481445312e-04,-1.022911071777343750e-02
1.274913072586059570e+00,2.930467414855957031e+01,-6.189346313476562500e-04,-7.987976074218750000e-03
1.274294137954711914e+00,2.929668617248535156e+01,-6.682872772216796875e-04,-9.063720703125000000e-03
1.273625850677490234e+00,2.928762245178222656e+01,-4.372596740722656250e-04,-7.175445556640625000e-03
1.273188591003417969e+00,2.928044700622558594e+01,-6.302595138549804688e-04,-8.609771728515625000e-03
1.272558331489562988e+00,2.927183723449707031e+01,-7.377862930297851562e-04,-7.289886474609375000e-03
1.271820545196533203e+00,2.926454734802246094e+01,-9.146928787231445312e-04,-6.025314331054687500e-03
1.270905852317810059e+00,2.925852203369140625e+01,-1.249790191650390625e-03,-6.006240844726562500e-03
1.269656062126159668e+00,2.925251579284667969e+01,-1.711487770080566406e-03,-5.716323852539062500e-03
1.267944574356079102e+00,2.924679946899414062e+01,-1.800894737243652344e-03,-4.896163940429687500e-03
1.266143679618835449e+00,2.924190330505371094e+01,-2.320885658264160156e-03,-4.238128662109375000e-03
1.263822793960571289e+00,2.923766517639160156e+01,-2.354741096496582031e-03,-3.416061401367187500e-03
1.261468052864074707e+00,2.923424911499023438e+01,-2.932906150817871094e-03,-3.051757812500000000e-03
1.258535146713256836e+00,2.923119735717773438e+01,-3.461956977844238281e-03,-3.055572509765625000e-03
1.255073189735412598e+00,2.922814178466796875e+01,-3.156065940856933594e-03,-2.058029174804687500e-03
1.251917123794555664e+00,2.922608375549316406e+01,-3.929138183593750000e-03,-2.487182617187500000e-03
1.247987985610961914e+00,2.922359657287597656e+01,-4.747152328491210938e-03,-3.011703491210937500e-03
1.243240833282470703e+00,2.922058486938476562e+01,-4.820585250854492188e-03,-2.489089965820312500e-03
1.238420248031616211e+00,2.921809577941894531e+01,-4.902362823486328125e-03,-2.233505249023437500e-03
1.233517885208129883e+00,2.921586227416992188e+01,-5.970358848571777344e-03,-2.216339111328125000e-03
1.227547526359558105e+00,2.921364593505859375e+01,-6.227374076843261719e-03,-2.042770385742187500e-03
1.221320152282714844e+00,2.921160316467285156e+01,-6.491422653198242188e-03,-1.777648925781250000e-03
1.214828729629516602e+00,2.920982551574707031e+01,-6.839871406555175781e-03,-1.594543457031250000e-03
1.207988858222961426e+00,2.920823097229003906e+01,-6.092190742492675781e-03,-1.161575317382812500e-03
1.201896667480468750e+00,2.920706939697265625e+01,-7.681369781494140625e-03,-1.514434814453125000e-03
1.194215297698974609e+00,2.920555496215820312e+01,-6.870269775390625000e-03,-1.470565795898437500e-03
1.187345027923583984e+00,2.920408439636230469e+01,-6.199836730957031250e-03,-1.232147216796875000e-03
1.181145191192626953e+00,2.920285224914550781e+01,-8.387565612792968750e-03,-1.756668090820312500e-03
1.172757625579833984e+00,2.920109558105468750e+01,-6.236076354980468750e-03,-1.531600952148437500e-03
1.166521549224853516e+00,2.919956398010253906e+01,-6.403923034667968750e-03,-1.550674438476562500e-03
1.160117626190185547e+00,2.919801330566406250e+01,-7.666468620300292969e-03,-1.752853393554687500e-03
1.152451157569885254e+00,2.919626045227050781e+01,-7.056832313537597656e-03,-1.434326171875000000e-03
1.145394325256347656e+00,2.919482612609863281e+01,-6.960391998291015625e-03,-1.825332641601562500e-03
1.138433933258056641e+00,2.919300079345703125e+01,-6.188154220581054688e-03,-1.327514648437500000e-03
1.132245779037475586e+00,2.919167327880859375e+01,-7.683515548706054688e-03,-1.712799072265625000e-03
1.124562263488769531e+00,2.918996047973632812e+01,-7.675170898437500000e-03,-1.813888549804687500e-03
1.116887092590332031e+00,2.918814659118652344e+01,-7.079482078552246094e-03,-1.558303833007812500e-03
1.109807610511779785e+00,2.918658828735351562e+01,-6.383180618286132812e-03,-1.802444458007812500e-03
1.103424429893493652e+00,2.918478584289550781e+01,-6.792783737182617188e-03,-2.063751220703125000e-03
1.096631646156311035e+00,2.918272209167480469e+01,-6.056547164916992188e-03,-1.958847045898437500e-03
1.090575098991394043e+00,2.918076324462890625e+01,-6.759047508239746094e-03,-2.418518066406250000e-03
1.083816051483154297e+00,2.917834472656250000e+01,-7.431864738464355469e-03,-2.805709838867187500e-03
1.076384186744689941e+00,2.917553901672363281e+01,-6.533384323120117188e-03,-2.357482910156250000e-03
1.069850802421569824e+00,2.917318153381347656e+01,-6.928920745849609375e-03,-3.009796142578125000e-03
1.062921881675720215e+00,2.917017173767089844e+01,-6.168365478515625000e-03,-2.038955688476562500e-03
1.056753516197204590e+00,2.916813278198242188e+01,-6.656169891357421875e-03,-2.065658569335937500e-03
1.050097346305847168e+00,2.916606712341308594e+01,-6.818890571594238281e-03,-1.836776733398437500e-03
1.043278455734252930e+00,2.916423034667968750e+01,-7.489323616027832031e-03,-1.890182495117187500e-03
1.035789132118225098e+00,2.916234016418457031e+01,-6.164431571960449219e-03,-1.588821411132812500e-03
1.029624700546264648e+00,2.916075134277343750e+01,-6.282925605773925781e-03,-1.529693603515625000e-03
1.023341774940490723e+00,2.915922164916992188e+01,-7.807970046997070312e-03,-2.050399780273437500e-03
1.015533804893493652e+00,2.915717124938964844e+01,-7.037043571472167969e-03,-2.374649047851562500e-03
1.008496761322021484e+00,2.915479660034179688e+01,-6.369113922119140625e-03,-1.895904541015625000e-03
1.002127647399902344e+00,2.915290069580078125e+01,-7.011413574218750000e-03,-1.897811889648437500e-03
9.951162338256835938e-01,2.915100288391113281e+01,-8.551061153411865234e-03,-2.250671386718750000e-03
9.865651726722717285e-01,2.914875221252441406e+01,-6.899297237396240234e-03,-1.539230346679687500e-03
9.796658754348754883e-01,2.914721298217773438e+01,-6.378591060638427734e-03,-1.159667968750000000e-03
9.732872843742370605e-01,2.914605331420898438e+01,-7.136344909667968750e-03,-9.002685546875000000e-04
9.661509394645690918e-01,2.914515304565429688e+01,-7.109522819519042969e-03,-5.168914794921875000e-04
9.590414166450500488e-01,2.914463615417480469e+01,-6.479859352111816406e-03,-7.438659667968750000e-05
9.525615572929382324e-01,2.914456176757812500e+01,-7.918000221252441406e-03,-1.335144042968750000e-05
9.446435570716857910e-01,2.914454841613769531e+01,-7.277369499206542969e-03,-1.144409179687500000e-05
9.373661875724792480e-01,2.914453697204589844e+01,-6.565332412719726562e-03,6.484985351562500000e-05
9.308008551597595215e-01,2.914460182189941406e+01,-8.158206939697265625e-03,7.629394531250000000e-05
9.226426482200622559e-01,2.914467811584472656e+01,-7.447063922882080078e-03,8.010864257812500000e-05
9.151955842971801758e-01,2.914475822448730469e+01,-8.305430412292480469e-03,4.310607910156250000e-04
9.068901538848876953e-01,2.914518928527832031e+01,-6.829917430877685547e-03,2.536773681640625000e-04
9.000602364540100098e-01,2.914544296264648438e+01,-7.665097713470458984e-03,7.171630859375000000e-04
8.923951387405395508e-01,2.914616012573242188e+01,-6.939589977264404297e-03,1.171112060546875000e-03
8.854555487632751465e-01,2.914733123779296875e+01,-8.450269699096679688e-03,1.697540283203125000e-03
8.770052790641784668e-01,2.914902877807617188e+01,-7.887780666351318359e-03,1.749038696289062500e-03
8.691174983978271484e-01,2.915077781677246094e+01,-8.668720722198486328e-03,2.363204956054687500e-03
8.604487776756286621e-01,2.915314102172851562e+01,-7.264852523803710938e-03,2.042770385742187500e-03
8.531839251518249512e-01,2.915518379211425781e+01,-7.935702800750732422e-03,2.468109130859375000e-03
8.452482223510742188e-01,2.915765190124511719e+01,-7.260024547576904297e-03,2.040863037109375000e-03
8.379881978034973145e-01,2.915969276428222656e+01,-8.729517459869384766e-03,2.265930175781250000e-03
8.292586803436279297e-01,2.916195869445800781e+01,-7.842004299163818359e-03,1.771926879882812500e-03
8.214166760444641113e-01,2.916373062133789062e+01,-8.758187294006347656e-03,1.794815063476562500e-03
8.126584887504577637e-01,2.916552543640136719e+01,-7.114648818969726562e-03,1.073837280273437500e-03
8.055438399314880371e-01,2.916659927368164062e+01,-7.849752902984619141e-03,1.235961914062500000e-03
7.976940870285034180e-01,2.916783523559570312e+01,-7.026314735412597656e-03,7.877349853515625000e-04
7.906677722930908203e-01,2.916862297058105469e+01,-7.968187332153320312e-03,7.667541503906250000e-04
7.826995849609375000e-01,2.916938972473144531e+01,-9.517431259155273438e-03,4.825592041015625000e-04
7.731821537017822266e-01,2.916987228393554688e+01,-6.767511367797851562e-03,5.207061767578125000e-04
7.664146423339843750e-01,2.917039299011230469e+01,-7.834315299987792969e-03,3.070831298828125000e-04
7.585803270339965820e-01,2.917070007324218750e+01,-7.061600685119628906e-03,3.623962402343750000e-05
7.515187263488769531e-01,2.917073631286621094e+01,-7.598340511322021484e-03,-2.632141113281250000e-04
7.439203858375549316e-01,2.917047309875488281e+01,-7.989764213562011719e-03,-4.310607910156250000e-04
7.359306216239929199e-01,2.917004203796386719e+01,-7.341146469116210938e-03,-7.438659667968750000e-04
7.285894751548767090e-01,2.916929817199707031e+01,-7.081747055053710938e-03,-1.218795776367187500e-03
7.215077280998229980e-01,2.916807937622070312e+01,-6.300091743469238281e-03,-1.775741577148437500e-03
7.152076363563537598e-01,2.916630363464355469e+01,-7.525861263275146484e-03,-2.910614013671875000e-03
7.076817750930786133e-01,2.916339302062988281e+01,-6.619215011596679688e-03,-3.503799438476562500e-03
7.010625600814819336e-01,2.915988922119140625e+01,-6.504118442535400391e-03,-4.442214965820312500e-03
6.945584416389465332e-01,2.915544700622558594e+01,-6.147384643554687500e-03,-4.291534423828125000e-03
6.884110569953918457e-01,2.915115547180175781e+01,-7.659733295440673828e-03,-5.588531494140625000e-03
6.807513236999511719e-01,2.914556694030761719e+01,-6.712794303894042969e-03,-4.833221435546875000e-03
6.740385293960571289e-01,2.914073371887207031e+01,-7.466912269592285156e-03,-6.509780883789062500e-03
6.665716171264648438e-01,2.913422393798828125e+01,-5.851745605468750000e-03,-6.809234619140625000e-03
6.607198715209960938e-01,2.912741470336914062e+01,-6.387710571289062500e-03,-7.339477539062500000e-03
6.543321609497070312e-01,2.912007522583007812e+01,-6.032824516296386719e-03,-7.265090942382812500e-03
6.482993364334106445e-01,2.911281013488769531e+01,-5.268812179565429688e-03,-6.608963012695312500e-03
6.430305242538452148e-01,2.910620117187500000e+01,-6.232321262359619141e-03,-9.042739868164062500e-03
6.367982029914855957e-01,2.909715843200683594e+01,-4.965305328369140625e-03,-7.823944091796875000e-03
6.318328976631164551e-01,2.908933448791503906e+01,-6.509542465209960938e-03,-1.145935058593750000e-02
6.253233551979064941e-01,2.907787513732910156e+01,-4.312694072723388672e-03,-7.904052734375000000e-03
6.210106611251831055e-01,2.906997108459472656e+01,-5.941271781921386719e-03,-1.179695129394531250e-02
6.150693893432617188e-01,2.905817413330078125e+01,-4.926383495330810547e-03,-1.058578491210937500e-02
6.101430058479309082e-01,2.904758834838867188e+01,-4.241406917572021484e-03,-9.860992431640625000e-03
6.059015989303588867e-01,2.903772735595703125e+01,-4.286944866180419922e-03,-1.036834716796875000e-02
6.016146540641784668e-01,2.902735900878906250e+01,-4.991948604583740234e-03,-1.067543029785156250e-02
5.966227054595947266e-01,2.901668357849121094e+01,-5.505084991455078125e-03,-1.228141784667968750e-02
5.911176204681396484e-01,2.900440216064453125e+01,-5.057394504547119141e-03,-1.135635375976562500e-02
5.860602259635925293e-01,2.899304580688476562e+01,-5.006372928619384766e-03,-1.184082031250000000e-02
5.810538530349731445e-01,2.898120498657226562e+01,-4.399001598358154297e-03,-1.000785827636718750e-02
5.766548514366149902e-01,2.897119712829589844e+01,-4.787027835845947266e-03,-1.131820678710937500e-02
5.718678236007690430e-01,2.895987892150878906e+01,-5.406737327575683594e-03,-1.264762878417968750e-02
5.664610862731933594e-01,2.894723129272460938e+01,-5.395591259002685547e-03,-1.292228698730468750e-02
5.610654950141906738e-01,2.893430900573730469e+01,-4.358828067779541016e-03,-1.066207885742187500e-02
5.567066669464111328e-01,2.892364692687988281e+01,-4.459202289581298828e-03,-1.077079772949218750e-02
5.522474646568298340e-01,2.891287612915039062e+01,-5.518436431884765625e-03,-1.336860656738281250e-02
5.467290282249450684e-01,2.889950752258300781e+01,-5.022943019866943359e-03,-1.253509521484375000e-02
5.417060852050781250e-01,2.888697242736816406e+01,-4.680693149566650391e-03,-1.115608215332031250e-02
5.370253920555114746e-01,2.887581634521484375e+01,-5.990028381347656250e-03,-1.209259033203125000e-02
5.310353636741638184e-01,2.886372375488281250e+01,-5.454421043395996094e-03,-1.325798034667968750e-02
5.255809426307678223e-01,2.885046577453613281e+01,-5.749464035034179688e-03,-1.201438903808593750e-02
5.198314785957336426e-01,2.883845138549804688e+01,-5.406618118286132812e-03,-1.084327697753906250e-02
5.144248604774475098e-01,2.882760810852050781e+01,-6.135523319244384766e-03,-1.190185546875000000e-02
5.082893371582031250e-01,2.881570625305175781e+01,-6.466209888458251953e-03,-1.203536987304687500e-02
5.018231272697448730e-01,2.880367088317871094e+01,-7.229089736938476562e-03,-1.292991638183593750e-02
4.945940375328063965e-01,2.879074096679687500e+01,-6.680786609649658203e-03,-1.092147827148437500e-02
4.879132509231567383e-01,2.877981948852539062e+01,-6.112724542617797852e-03,-9.738922119140625000e-03
4.818005263805389404e-01,2.877008056640625000e+01,-8.146494626998901367e-03,-1.262855529785156250e-02
4.736540317535400391e-01,2.875745201110839844e+01,-6.386965513229370117e-03,-9.418487548828125000e-03
4.672670662403106689e-01,2.874803352355957031e+01,-6.048411130905151367e-03,-9.119033813476562500e-03
4.612186551094055176e-01,2.873891448974609375e+01,-7.894337177276611328e-03,-1.100349426269531250e-02
4.533243179321289062e-01,2.872791099548339844e+01,-7.115602493286132812e-03,-9.483337402343750000e-03
4.462087154388427734e-01,2.871842765808105469e+01,-7.263511419296264648e-03,-9.210586547851562500e-03
4.389452040195465088e-01,2.870921707153320312e+01,-7.178097963333129883e-03,-8.987426757812500000e-03
4.317671060562133789e-01,2.870022964477539062e+01,-8.177936077117919922e-03,-9.134292602539062500e-03
4.235891699790954590e-01,2.869109535217285156e+01,-7.392078638076782227e-03,-8.455276489257812500e-03
4.161970913410186768e-01,2.868264007568359375e+01,-6.718426942825317383e-03,-7.743835449218750000e-03
4.094786643981933594e-01,2.867489624023437500e+01,-7.296919822692871094e-03,-8.600234985351562500e-03
4.021817445755004883e-01,2.866629600524902344e+01,-7.410913705825805664e-03,-8.892059326171875000e-03
3.947708308696746826e-01,2.865740394592285156e+01,-8.071422576904296875e-03,-9.674072265625000000e-03
3.866994082927703857e-01,2.864772987365722656e+01,-6.622254848480224609e-03,-7.959365844726562500e-03
3.800771534442901611e-01,2.863977050781250000e+01,-8.042544126510620117e-03,-9.428024291992187500e-03
3.720346093177795410e-01,2.863034248352050781e+01,-7.219791412353515625e-03,-8.274078369140625000e-03
3.648148179054260254e-01,2.862206840515136719e+01,-6.169646978378295898e-03,-7.423400878906250000e-03
3.586451709270477295e-01,2.861464500427246094e+01,-6.944268941879272461e-03,-7.957458496093750000e-03
3.517009019851684570e-01,2.860668754577636719e+01,-6.818234920501708984e-03,-7.524490356445312500e-03
3.448826670646667480e-01,2.859916305541992188e+01,-6.704807281494140625e-03,-7.947921752929687500e-03
3.381778597831726074e-01,2.859121513366699219e+01,-6.723076105117797852e-03,-8.073806762695312500e-03
3.314547836780548096e-01,2.858314132690429688e+01,-5.693882703781127930e-03,-7.127761840820312500e-03
3.257609009742736816e-01,2.857601356506347656e+01,-6.272494792938232422e-03,-8.203506469726562500e-03
3.194884061813354492e-01,2.856781005859375000e+01,-6.541609764099121094e-03,-8.975982666015625000e-03
3.129467964172363281e-01,2.855883407592773438e+01,-5.824923515319824219e-03,-7.984161376953125000e-03
3.071218729019165039e-01,2.855084991455078125e+01,-5.851119756698608398e-03,-7.831573486328125000e-03
3.012707531452178955e-01,2.854301834106445312e+01,-5.118906497955322266e-03,-6.984710693359375000e-03
2.961518466472625732e-01,2.853603363037109375e+01,-6.268024444580078125e-03,-7.190704345703125000e-03
2.898838222026824951e-01,2.852884292602539062e+01,-5.583226680755615234e-03,-7.982254028320312500e-03
2.843005955219268799e-01,2.852086067199707031e+01,-4.876554012298583984e-03,-6.425857543945312500e-03
2.794240415096282959e-01,2.851443481445312500e+01,-5.342721939086914062e-03,-6.938934326171875000e-03
2.740813195705413818e-01,2.850749588012695312e+01,-5.542755126953125000e-03,-7.701873779296875000e-03
2.685385644435882568e-01,2.849979400634765625e+01,-5.129307508468627930e-03,-7.009506225585937500e-03
2.634092569351196289e-01,2.849278450012207031e+01,-4.902034997940063477e-03,-6.862640380859375000e-03
2.585072219371795654e-01,2.848592185974121094e+01,-4.902809858322143555e-03,-6.742477416992187500e-03
2.536044120788574219e-01,2.847917938232421875e+01,-4.095852375030517578e-03,-6.195068359375000000e-03
2.495085597038269043e-01,2.847298431396484375e+01,-5.216345191001892090e-03,-7.135391235351562500e-03
2.442922145128250122e-01,2.846584892272949219e+01,-4.520043730735778809e-03,-6.116867065429687500e-03
2.397721707820892334e-01,2.845973205566406250e+01,-4.596695303916931152e-03,-6.046295166015625000e-03
2.351754754781723022e-01,2.845368576049804688e+01,-5.000814795494079590e-03,-6.210327148437500000e-03
2.301746606826782227e-01,2.844747543334960938e+01,-3.826096653938293457e-03,-4.177093505859375000e-03
2.263485640287399292e-01,2.844329833984375000e+01,-4.816994071006774902e-03,-5.649566650390625000e-03
2.215315699577331543e-01,2.843764877319335938e+01,-4.473969340324401855e-03,-5.432128906250000000e-03
2.170576006174087524e-01,2.843221664428710938e+01,-4.348292946815490723e-03,-5.472183227539062500e-03
2.127093076705932617e-01,2.842674446105957031e+01,-4.052147269248962402e-03,-4.674911499023437500e-03
2.086571604013442993e-01,2.842206954956054688e+01,-4.972323775291442871e-03,-5.594253540039062500e-03
2.036848366260528564e-01,2.841647529602050781e+01,-4.333004355430603027e-03,-5.338668823242187500e-03
1.993518322706222534e-01,2.841113662719726562e+01,-4.467055201530456543e-03,-5.014419555664062500e-03
1.948847770690917969e-01,2.840612220764160156e+01,-4.611849784851074219e-03,-5.033493041992187500e-03
1.902729272842407227e-01,2.840108871459960938e+01,-4.122853279113769531e-03,-4.005432128906250000e-03
1.861500740051269531e-01,2.839708328247070312e+01,-4.576906561851501465e-03,-4.419326782226562500e-03
1.815731674432754517e-01,2.839266395568847656e+01,-5.125388503074645996e-03,-5.094528198242187500e-03
1.764477789402008057e-01,2.838756942749023438e+01,-4.563078284263610840e-03,-4.524230957031250000e-03
1.718847006559371948e-01,2.838304519653320312e+01,-4.709690809249877930e-03,-4.245758056640625000e-03
1.671750098466873169e-01,2.837879943847656250e+01,-4.637911915779113770e-03,-3.833770751953125000e-03
1.625370979309082031e-01,2.837496566772460938e+01,-4.097908735275268555e-03,-3.231048583984375000e-03
1.584391891956329346e-01,2.837173461914062500e+01,-4.930704832077026367e-03,-3.589630126953125000e-03
1.535084843635559082e-01,2.836814498901367188e+01,-5.041360855102539062e-03,-4.117965698242187500e-03
1.484671235084533691e-01,2.836402702331542969e+01,-5.043223500251770020e-03,-3.974914550781250000e-03
1.434239000082015991e-01,2.836005210876464844e+01,-4.113048315048217773e-03,-2.958297729492187500e-03
1.393108516931533813e-01,2.835709381103515625e+01,-4.457116127014160156e-03,-3.097534179687500000e-03
1.348537355661392212e-01,2.835399627685546875e+01,-4.516243934631347656e-03,-3.009796142578125000e-03
1.303374916315078735e-01,2.835098648071289062e+01,-3.942936658859252930e-03,-2.628326416015625000e-03
1.263945549726486206e-01,2.834835815429687500e+01,-4.776604473590850830e-03,-3.833770751953125000e-03
1.216179504990577698e-01,2.834452438354492188e+01,-4.675388336181640625e-03,-4.024505615234375000e-03
1.169425621628761292e-01,2.834049987792968750e+01,-3.929793834686279297e-03,-3.307342529296875000e-03
1.130127683281898499e-01,2.833719253540039062e+01,-4.143759608268737793e-03,-3.561019897460937500e-03
1.088690087199211121e-01,2.833363151550292969e+01,-4.524879157543182373e-03,-3.442764282226562500e-03
1.043441295623779297e-01,2.833018875122070312e+01,-4.338599741458892822e-03,-3.189086914062500000e-03
1.000055298209190369e-01,2.832699966430664062e+01,-4.021167755126953125e-03,-3.036499023437500000e-03
9.598436206579208374e-02,2.832396316528320312e+01,-4.852086305618286133e-03,-4.219055175781250000e-03
9.113227576017379761e-02,2.831974411010742188e+01,-4.270233213901519775e-03,-4.127502441406250000e-03
8.686204254627227783e-02,2.831561660766601562e+01,-4.655465483665466309e-03,-4.383087158203125000e-03
8.220657706260681152e-02,2.831123352050781250e+01,-3.332756459712982178e-03,-3.124237060546875000e-03
7.887382060289382935e-02,2.830810928344726562e+01,-4.575818777084350586e-03,-3.749847412109375000e-03
7.429800182580947876e-02,2.830435943603515625e+01,-4.240080714225769043e-03,-4.207611083984375000e-03
7.005792111158370972e-02,2.830015182495117188e+01,-4.043154418468475342e-03,-4.215240478515625000e-03
6.601476669311523438e-02,2.829593658447265625e+01,-3.975741565227508545e-03,-4.562377929687500000e-03
6.203902512788772583e-02,2.829137420654296875e+01,-4.547007381916046143e-03,-4.835128784179687500e-03
5.749201774597167969e-02,2.828653907775878906e+01,-3.074157983064651489e-03,-3.244400024414062500e-03
5.441785976290702820e-02,2.828329467773437500e+01,-4.239283502101898193e-03,-4.291534423828125000e-03
5.017857626080513000e-02,2.827900314331054688e+01,-3.905449062585830688e-03,-4.299163818359375000e-03
4.627312719821929932e-02,2.827470397949218750e+01,-3.806095570325851440e-03,-4.713058471679687500e-03
4.246703162789344788e-02,2.826999092102050781e+01,-4.044581204652786255e-03,-4.674911499023437500e-03
3.842245042324066162e-02,2.826531600952148438e+01,-3.813214600086212158e-03,-4.753112792968750000e-03
3.460923582315444946e-02,2.826056289672851562e+01,-3.937995061278343201e-03,-4.310607910156250000e-03
3.067124076187610626e-02,2.825625228881835938e+01,-3.971358761191368103e-03,-5.043029785156250000e-03
2.669988200068473816e-02,2.825120925903320312e+01,-3.987392410635948181e-03,-6.130218505859375000e-03
2.271248959004878998e-02,2.824507904052734375e+01,-4.204450175166130066e-03,-5.706787109375000000e-03
1.850803941488265991e-02,2.823937225341796875e+01,-3.778979182243347168e-03,-5.022048950195312500e-03
1.472906023263931274e-02,2.823435020446777344e+01,-4.570055752992630005e-03,-6.317138671875000000e-03
1.015900447964668274e-02,2.822803306579589844e+01,-4.242915660142898560e-03,-6.090164184570312500e-03
5.916088819503784180e-03,2.822194290161132812e+01,-4.210020066238939762e-03,-6.355285644531250000e-03
1.706068753264844418e-03,2.821558761596679688e+01,-4.790114122442901134e-03,-6.801605224609375000e-03
-3.084045369178056717e-03,2.820878601074218750e+01,-3.526162356138229370e-03,-4.951477050781250000e-03
-6.610207725316286087e-03,2.820383453369140625e+01,-4.989599343389272690e-03,-7.152557373046875000e-03
-1.159980706870555878e-02,2.819668197631835938e+01,-4.097376018762588501e-03,-6.469726562500000000e-03
-1.569718308746814728e-02,2.819021224975585938e+01,-4.125578328967094421e-03,-6.450653076171875000e-03
-1.982276141643524170e-02,2.818376159667968750e+01,-4.152372479438781738e-03,-6.940841674804687500e-03
-2.397513389587402344e-02,2.817682075500488281e+01,-4.518855363130569458e-03,-8.062362670898437500e-03
-2.849398925900459290e-02,2.816875839233398438e+01,-3.785721957683563232e-03,-6.456375122070312500e-03
-3.227971121668815613e-02,2.816230201721191406e+01,-3.570776432752609253e-03,-6.578445434570312500e-03
-3.585048764944076538e-02,2.815572357177734375e+01,-4.130236804485321045e-03,-7.785797119140625000e-03
-3.998072445392608643e-02,2.814793777465820312e+01,-4.003807902336120605e-03,-7.925033569335937500e-03
-4.398453235626220703e-02,2.814001274108886719e+01,-4.946772009134292603e-03,-9.620666503906250000e-03
-4.893130436539649963e-02,2.813039207458496094e+01,-4.031971096992492676e-03,-8.211135864257812500e-03
-5.296327546238899231e-02,2.812218093872070312e+01,-4.081562161445617676e-03,-7.942199707031250000e-03
-5.704483762383460999e-02,2.811423873901367188e+01,-3.470331430435180664e-03,-7.183074951171875000e-03
-6.051516905426979065e-02,2.810705566406250000e+01,-3.964688628911972046e-03,-8.049011230468750000e-03
-6.447985768318176270e-02,2.809900665283203125e+01,-4.170276224613189697e-03,-8.792877197265625000e-03
-6.865013390779495239e-02,2.809021377563476562e+01,-3.468178212642669678e-03,-7.472991943359375000e-03
-7.211831212043762207e-02,2.808274078369140625e+01,-3.820717334747314453e-03,-8.436203002929687500e-03
-7.593902945518493652e-02,2.807430458068847656e+01,-4.210904240608215332e-03,-9.111404418945312500e-03
-8.014993369579315186e-02,2.806519317626953125e+01,-3.544732928276062012e-03,-7.879257202148437500e-03
-8.369466662406921387e-02,2.805731391906738281e+01,-3.786027431488037109e-03,-8.893966674804687500e-03
-8.748069405555725098e-02,2.804841995239257812e+01,-3.871910274028778076e-03,-9.134292602539062500e-03
-9.135260432958602905e-02,2.803928565979003906e+01,-3.644876182079315186e-03,-9.004592895507812500e-03
-9.499748051166534424e-02,2.803028106689453125e+01,-3.924883902072906494e-03,-9.651184082031250000e-03
-9.892236441373825073e-02,2.802062988281250000e+01,-3.122545778751373291e-03,-7.848739624023437500e-03
-1.020449101924896240e-01,2.801278114318847656e+01,-3.255262970924377441e-03,-8.901596069335937500e-03
-1.053001731634140015e-01,2.800387954711914062e+01,-3.501661121845245361e-03,-9.174346923828125000e-03
-1.088018342852592468e-01,2.799470520019531250e+01,-2.753369510173797607e-03,-9.597778320312500000e-03
-1.115552037954330444e-01,2.798510742187500000e+01,-3.151856362819671631e-03,-1.078033447265625000e-02
-1.147070601582527161e-01,2.797432708740234375e+01,-2.720557153224945068e-03,-1.023864746093750000e-02
-1.174276173114776611e-01,2.796408843994140625e+01,-2.377264201641082764e-03,-9.477615356445312500e-03
-1.198048815131187439e-01,2.795461082458496094e+01,-2.645269036293029785e-03,-1.045417785644531250e-02
-1.224501505494117737e-01,2.794415664672851562e+01,-2.325780689716339111e-03,-9.140014648437500000e-03
-1.247759312391281128e-01,2.793501663208007812e+01,-2.508878707885742188e-03,-1.001358032226562500e-02
-1.272848099470138550e-01,2.792500305175781250e+01,-2.641677856445312500e-03,-1.111602783203125000e-02
-1.299264878034591675e-01,2.791388702392578125e+01,-2.500668168067932129e-03,-1.052474975585937500e-02
-1.324271559715270996e-01,2.790336227416992188e+01,-2.401053905487060547e-03,-1.075744628906250000e-02
-1.348282098770141602e-01,2.789260482788085938e+01,-2.522394061088562012e-03,-1.062393188476562500e-02
-1.373506039381027222e-01,2.788198089599609375e+01,-2.447023987770080566e-03,-1.078224182128906250e-02
-1.397976279258728027e-01,2.787119865417480469e+01,-2.612814307212829590e-03,-1.072120666503906250e-02
-1.424104422330856323e-01,2.786047744750976562e+01,-2.084195613861083984e-03,-9.643554687500000000e-03
