theta_0,theta_1,gt_x,gt_y,frame0_00,frame0_01,frame0_02,frame0_10,frame0_11,frame0_12,frame0_20,frame0_21,frame0_22,frame1_00,frame1_01,frame1_02,frame1_10,frame1_11,frame1_12,frame1_20,frame1_21,frame1_22,frame2_00,frame2_01,frame2_02,frame2_10,frame2_11,frame2_12,frame2_20,frame2_21,frame2_22,frame3_00,frame3_01,frame3_02,frame3_10,frame3_11,frame3_12,frame3_20,frame3_21,frame3_22
-0.1740125269,27.7079582214,0.2464111911,0.1746051961,0.9848979859,0.1731356619,0.0000000000,-0.1731356619,0.9848979859,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9848979859,0.1731356619,0.5416938922,-0.1731356619,0.9848979859,-0.0952246140,0.0000000000,0.0000000000,1.0000000000,-0.7382067528,-0.6745745253,0.5416938922,0.6745745253,-0.7382067528,-0.0952246140,0.0000000000,0.0000000000,1.0000000000,-0.7382067528,-0.6745745253,0.2464111911,0.6745745253,-0.7382067528,0.1746051961,0.0000000000,0.0000000000,1.0000000000
-0.1757151037,27.6992130280,0.2490834632,0.1767533221,0.9846017818,0.1748122747,0.0000000000,-0.1748122747,0.9846017818,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9846017818,0.1748122747,0.5415309800,-0.1748122747,0.9846017818,-0.0961467511,0.0000000000,0.0000000000,1.0000000000,-0.7311187918,-0.6822501830,0.5415309800,0.6822501830,-0.7311187918,-0.0961467511,0.0000000000,0.0000000000,1.0000000000,-0.7311187918,-0.6822501830,0.2490834632,0.6822501830,-0.7311187918,0.1767533221,0.0000000000,0.0000000000,1.0000000000
-0.1772816032,27.6918106079,0.2513915334,0.1785170594,0.9843267305,0.1763544377,0.0000000000,-0.1763544377,0.9843267305,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9843267305,0.1763544377,0.5413797018,-0.1763544377,0.9843267305,-0.0969949407,0.0000000000,0.0000000000,1.0000000000,-0.7249704209,-0.6887800003,0.5413797018,0.6887800003,-0.7249704209,-0.0969949407,0.0000000000,0.0000000000,1.0000000000,-0.7249704209,-0.6887800003,0.2513915334,0.6887800003,-0.7249704209,0.1785170594,0.0000000000,0.0000000000,1.0000000000
-0.1789464653,27.6840171814,0.2538481041,0.1803462991,0.9840317606,0.1779929607,0.0000000000,-0.1779929607,0.9840317606,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9840317606,0.1779929607,0.5412174683,-0.1779929607,0.9840317606,-0.0978961284,0.0000000000,0.0000000000,1.0000000000,-0.7184234107,-0.6956060688,0.5412174683,0.6956060688,-0.7184234107,-0.0978961284,0.0000000000,0.0000000000,1.0000000000,-0.7184234107,-0.6956060688,0.2538481041,0.6956060688,-0.7184234107,0.1803462991,0.0000000000,0.0000000000,1.0000000000
-0.1805990189,27.6759109497,0.2564145351,0.1822431248,0.9837362742,0.1796188823,0.0000000000,-0.1796188823,0.9837362742,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9837362742,0.1796188823,0.5410549508,-0.1796188823,0.9837362742,-0.0987903852,0.0000000000,0.0000000000,1.0000000000,-0.7116010392,-0.7025837750,0.5410549508,0.7025837750,-0.7116010392,-0.0987903852,0.0000000000,0.0000000000,1.0000000000,-0.7116010392,-0.7025837750,0.2564145351,0.7025837750,-0.7116010392,0.1822431248,0.0000000000,0.0000000000,1.0000000000
-0.1822648048,27.6678752899,0.2589890042,0.1840901357,0.9834357029,0.1812573263,0.0000000000,-0.1812573263,0.9834357029,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9834357029,0.1812573263,0.5408896366,-0.1812573263,0.9834357029,-0.0996915295,0.0000000000,0.0000000000,1.0000000000,-0.7047515808,-0.7094541629,0.5408896366,0.7094541629,-0.7047515808,-0.0996915295,0.0000000000,0.0000000000,1.0000000000,-0.7047515808,-0.7094541629,0.2589890042,0.7094541629,-0.7047515808,0.1840901357,0.0000000000,0.0000000000,1.0000000000
-0.1833080053,27.6621761322,0.2608044623,0.1854201441,0.9832460800,0.1822831481,0.0000000000,-0.1822831481,0.9832460800,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9832460800,0.1822831481,0.5407853440,-0.1822831481,0.9832460800,-0.1002557315,0.0000000000,0.0000000000,1.0000000000,-0.6999522042,-0.7141896889,0.5407853440,0.7141896889,-0.6999522042,-0.1002557315,0.0000000000,0.0000000000,1.0000000000,-0.6999522042,-0.7141896889,0.2608044623,0.7141896889,-0.6999522042,0.1854201441,0.0000000000,0.0000000000,1.0000000000
-0.1849549562,27.6555862427,0.2630011504,0.1868260745,0.9829445353,0.1839022581,0.0000000000,-0.1839022581,0.9829445353,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9829445353,0.1839022581,0.5406194944,-0.1839022581,0.9829445353,-0.1011462420,0.0000000000,0.0000000000,1.0000000000,-0.6940458601,-0.7199307912,0.5406194944,0.7199307912,-0.6940458601,-0.1011462420,0.0000000000,0.0000000000,1.0000000000,-0.6940458601,-0.7199307912,0.2630011504,0.7199307912,-0.6940458601,0.1868260745,0.0000000000,0.0000000000,1.0000000000
-0.1860755384,27.6484985352,0.2652605543,0.1884893746,0.9827378406,0.1850036126,0.0000000000,-0.1850036126,0.9827378406,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9827378406,0.1850036126,0.5405058123,-0.1850036126,0.9827378406,-0.1017519869,0.0000000000,0.0000000000,1.0000000000,-0.6881131451,-0.7256034038,0.5405058123,0.7256034038,-0.6881131451,-0.1017519869,0.0000000000,0.0000000000,1.0000000000,-0.6881131451,-0.7256034038,0.2652605543,0.7256034038,-0.6881131451,0.1884893746,0.0000000000,0.0000000000,1.0000000000
-0.1872877777,27.6426048279,0.2672061808,0.1897827610,0.9825128499,0.1861947898,0.0000000000,-0.1861947898,0.9825128499,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9825128499,0.1861947898,0.5403820675,-0.1861947898,0.9825128499,-0.1024071344,0.0000000000,0.0000000000,1.0000000000,-0.6829397166,-0.7304747385,0.5403820675,0.7304747385,-0.6829397166,-0.1024071344,0.0000000000,0.0000000000,1.0000000000,-0.6829397166,-0.7304747385,0.2672061808,0.7304747385,-0.6829397166,0.1897827610,0.0000000000,0.0000000000,1.0000000000
-0.1885270476,27.6373825073,0.2689725570,0.1908721992,0.9822813499,0.1874122452,0.0000000000,-0.1874122452,0.9822813499,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9822813499,0.1874122452,0.5402547424,-0.1874122452,0.9822813499,-0.1030767348,0.0000000000,0.0000000000,1.0000000000,-0.6782054637,-0.7348723352,0.5402547424,0.7348723352,-0.6782054637,-0.1030767348,0.0000000000,0.0000000000,1.0000000000,-0.6782054637,-0.7348723352,0.2689725570,0.7348723352,-0.6782054637,0.1908721992,0.0000000000,0.0000000000,1.0000000000
-0.1894960105,27.6327171326,0.2705329306,0.1918725824,0.9820992933,0.1883639512,0.0000000000,-0.1883639512,0.9820992933,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9820992933,0.1883639512,0.5401546113,-0.1883639512,0.9820992933,-0.1036001732,0.0000000000,0.0000000000,1.0000000000,-0.6740542017,-0.7386818890,0.5401546113,0.7386818890,-0.6740542017,-0.1036001732,0.0000000000,0.0000000000,1.0000000000,-0.6740542017,-0.7386818890,0.2705329306,0.7386818890,-0.6740542017,0.1918725824,0.0000000000,0.0000000000,1.0000000000
-0.1906258017,27.6271400452,0.2724032885,0.1930640476,0.9818858546,0.1894733979,0.0000000000,-0.1894733979,0.9818858546,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9818858546,0.1894733979,0.5400372200,-0.1894733979,0.9818858546,-0.1042103688,0.0000000000,0.0000000000,1.0000000000,-0.6690848290,-0.7431860411,0.5400372200,0.7431860411,-0.6690848290,-0.1042103688,0.0000000000,0.0000000000,1.0000000000,-0.6690848290,-0.7431860411,0.2724032885,0.7431860411,-0.6690848290,0.1930640476,0.0000000000,0.0000000000,1.0000000000
-0.1914770603,27.6227073669,0.2738888909,0.1940143784,0.9817242080,0.1903091679,0.0000000000,-0.1903091679,0.9817242080,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9817242080,0.1903091679,0.5399483144,-0.1903091679,0.9817242080,-0.1046700424,0.0000000000,0.0000000000,1.0000000000,-0.6651485587,-0.7467110518,0.5399483144,0.7467110518,-0.6651485587,-0.1046700424,0.0000000000,0.0000000000,1.0000000000,-0.6651485587,-0.7467110518,0.2738888909,0.7467110518,-0.6651485587,0.1940143784,0.0000000000,0.0000000000,1.0000000000
-0.1924682558,27.6183853149,0.2753756095,0.1948886524,0.9815350922,0.1912821548,0.0000000000,-0.1912821548,0.9815350922,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9815350922,0.1912821548,0.5398443007,-0.1912821548,0.9815350922,-0.1052051852,0.0000000000,0.0000000000,1.0000000000,-0.6611717280,-0.7502345940,0.5398443007,0.7502345940,-0.6611717280,-0.1052051852,0.0000000000,0.0000000000,1.0000000000,-0.6611717280,-0.7502345940,0.2753756095,0.7502345940,-0.6611717280,0.1948886524,0.0000000000,0.0000000000,1.0000000000
-0.1933274865,27.6153411865,0.2764584005,0.1954548680,0.9813703744,0.1921254493,0.0000000000,-0.1921254493,0.9813703744,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9813703744,0.1921254493,0.5397537059,-0.1921254493,0.9813703744,-0.1056689971,0.0000000000,0.0000000000,1.0000000000,-0.6582382635,-0.7528096628,0.5397537059,0.7528096628,-0.6582382635,-0.1056689971,0.0000000000,0.0000000000,1.0000000000,-0.6582382635,-0.7528096628,0.2764584005,0.7528096628,-0.6582382635,0.1954548680,0.0000000000,0.0000000000,1.0000000000
-0.1941058785,27.6117553711,0.2776926553,0.1961809642,0.9812205282,0.1928892818,0.0000000000,-0.1928892818,0.9812205282,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9812205282,0.1928892818,0.5396712905,-0.1928892818,0.9812205282,-0.1060891050,0.0000000000,0.0000000000,1.0000000000,-0.6549465880,-0.7556751729,0.5396712905,0.7556751729,-0.6549465880,-0.1060891050,0.0000000000,0.0000000000,1.0000000000,-0.6549465880,-0.7556751729,0.2776926553,0.7556751729,-0.6549465880,0.1961809642,0.0000000000,0.0000000000,1.0000000000
-0.1949370950,27.6090927124,0.2786619767,0.1966458910,0.9810598565,0.1937048218,0.0000000000,-0.1937048218,0.9810598565,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9810598565,0.1937048218,0.5395829211,-0.1937048218,0.9810598565,-0.1065376520,0.0000000000,0.0000000000,1.0000000000,-0.6523023610,-0.7579588576,0.5395829211,0.7579588576,-0.6523023610,-0.1065376520,0.0000000000,0.0000000000,1.0000000000,-0.6523023610,-0.7579588576,0.2786619767,0.7579588576,-0.6523023610,0.1966458910,0.0000000000,0.0000000000,1.0000000000
-0.1956459582,27.6068019867,0.2794969189,0.1970447178,0.9809222998,0.1944002103,0.0000000000,-0.1944002103,0.9809222998,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9809222998,0.1944002103,0.5395072649,-0.1944002103,0.9809222998,-0.1069201156,0.0000000000,0.0000000000,1.0000000000,-0.6500258649,-0.7599120837,0.5395072649,0.7599120837,-0.6500258649,-0.1069201156,0.0000000000,0.0000000000,1.0000000000,-0.6500258649,-0.7599120837,0.2794969189,0.7599120837,-0.6500258649,0.1970447178,0.0000000000,0.0000000000,1.0000000000
-0.1962843090,27.6046733856,0.2802706068,0.1974186163,0.9807980044,0.1950263432,0.0000000000,-0.1950263432,0.9807980044,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9807980044,0.1950263432,0.5394389024,-0.1950263432,0.9807980044,-0.1072644888,0.0000000000,0.0000000000,1.0000000000,-0.6479207391,-0.7617077627,0.5394389024,0.7617077627,-0.6479207391,-0.1072644888,0.0000000000,0.0000000000,1.0000000000,-0.6479207391,-0.7617077627,0.2802706068,0.7617077627,-0.6479207391,0.1974186163,0.0000000000,0.0000000000,1.0000000000
-0.1969667077,27.6028137207,0.2809726444,0.1977083661,0.9806646903,0.1956955930,0.0000000000,-0.1956955930,0.9806646903,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9806646903,0.1956955930,0.5393655797,-0.1956955930,0.9806646903,-0.1076325761,0.0000000000,0.0000000000,1.0000000000,-0.6459823382,-0.7633523556,0.5393655797,0.7633523556,-0.6459823382,-0.1076325761,0.0000000000,0.0000000000,1.0000000000,-0.6459823382,-0.7633523556,0.2809726444,0.7633523556,-0.6459823382,0.1977083661,0.0000000000,0.0000000000,1.0000000000
-0.1974754483,27.6012763977,0.2815431050,0.1979620317,0.9805650052,0.1961944715,0.0000000000,-0.1961944715,0.9805650052,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9805650052,0.1961944715,0.5393107528,-0.1961944715,0.9805650052,-0.1079069593,0.0000000000,0.0000000000,1.0000000000,-0.6444191197,-0.7646724777,0.5393107528,0.7646724777,-0.6444191197,-0.1079069593,0.0000000000,0.0000000000,1.0000000000,-0.6444191197,-0.7646724777,0.2815431050,0.7646724777,-0.6444191197,0.1979620317,0.0000000000,0.0000000000,1.0000000000
-0.1978975236,27.6002845764,0.2819302367,0.1980985625,0.9804821090,0.1966083264,0.0000000000,-0.1966083264,0.9804821090,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9804821090,0.1966083264,0.5392651599,-0.1966083264,0.9804821090,-0.1081345795,0.0000000000,0.0000000000,1.0000000000,-0.6433373080,-0.7655828551,0.5392651599,0.7655828551,-0.6433373080,-0.1081345795,0.0000000000,0.0000000000,1.0000000000,-0.6433373080,-0.7655828551,0.2819302367,0.7655828551,-0.6433373080,0.1980985625,0.0000000000,0.0000000000,1.0000000000
-0.1981583983,27.5996475220,0.2821770881,0.1981888306,0.9804307855,0.1968641026,0.0000000000,-0.1968641026,0.9804307855,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9804307855,0.1968641026,0.5392369320,-0.1968641026,0.9804307855,-0.1082752564,0.0000000000,0.0000000000,1.0000000000,-0.6426496097,-0.7661602177,0.5392369320,0.7661602177,-0.6426496097,-0.1082752564,0.0000000000,0.0000000000,1.0000000000,-0.6426496097,-0.7661602177,0.2821770881,0.7661602177,-0.6426496097,0.1981888306,0.0000000000,0.0000000000,1.0000000000
-0.1983963251,27.5993328094,0.2823207147,0.1982025493,0.9803839185,0.1970973678,0.0000000000,-0.1970973678,0.9803839185,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9803839185,0.1970973678,0.5392111552,-0.1970973678,0.9803839185,-0.1084035523,0.0000000000,0.0000000000,1.0000000000,-0.6422261013,-0.7665152542,0.5392111552,0.7665152542,-0.6422261013,-0.1084035523,0.0000000000,0.0000000000,1.0000000000,-0.6422261013,-0.7665152542,0.2823207147,0.7665152542,-0.6422261013,0.1982025493,0.0000000000,0.0000000000,1.0000000000
-0.1984374821,27.5990219116,0.2824242107,0.1982707776,0.9803758057,0.1971377173,0.0000000000,-0.1971377173,0.9803758057,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9803758057,0.1971377173,0.5392066931,-0.1971377173,0.9803758057,-0.1084257445,0.0000000000,0.0000000000,1.0000000000,-0.6419562061,-0.7667413055,0.5392066931,0.7667413055,-0.6419562061,-0.1084257445,0.0000000000,0.0000000000,1.0000000000,-0.6419562061,-0.7667413055,0.2824242107,0.7667413055,-0.6419562061,0.1982707776,0.0000000000,0.0000000000,1.0000000000
-0.1984824687,27.5986957550,0.2825331785,0.1983418026,0.9803669362,0.1971818209,0.0000000000,-0.1971818209,0.9803669362,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9803669362,0.1971818209,0.5392018149,-0.1971818209,0.9803669362,-0.1084500015,0.0000000000,0.0000000000,1.0000000000,-0.6416715910,-0.7669795103,0.5392018149,0.7669795103,-0.6416715910,-0.1084500015,0.0000000000,0.0000000000,1.0000000000,-0.6416715910,-0.7669795103,0.2825331785,0.7669795103,-0.6416715910,0.1983418026,0.0000000000,0.0000000000,1.0000000000
-0.1982022524,27.5985031128,0.2825366807,0.1984704213,0.9804221512,0.1969070984,0.0000000000,-0.1969070984,0.9804221512,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9804221512,0.1969070984,0.5392321832,-0.1969070984,0.9804221512,-0.1082989041,0.0000000000,0.0000000000,1.0000000000,-0.6417387561,-0.7669233136,0.5392321832,0.7669233136,-0.6417387561,-0.1082989041,0.0000000000,0.0000000000,1.0000000000,-0.6417387561,-0.7669233136,0.2825366807,0.7669233136,-0.6417387561,0.1984704213,0.0000000000,0.0000000000,1.0000000000
-0.1980507970,27.5985260010,0.2824995976,0.1985073343,0.9804519626,0.1967586059,0.0000000000,-0.1967586059,0.9804519626,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9804519626,0.1967586059,0.5392485794,-0.1967586059,0.9804519626,-0.1082172332,0.0000000000,0.0000000000,1.0000000000,-0.6418724545,-0.7668114189,0.5392485794,0.7668114189,-0.6418724545,-0.1082172332,0.0000000000,0.0000000000,1.0000000000,-0.6418724545,-0.7668114189,0.2824995976,0.7668114189,-0.6418724545,0.1985073343,0.0000000000,0.0000000000,1.0000000000
-0.1977046579,27.5986862183,0.2823817445,0.1985639500,0.9805200097,0.1964192214,0.0000000000,-0.1964192214,0.9805200097,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9805200097,0.1964192214,0.5392860054,-0.1964192214,0.9805200097,-0.1080305717,0.0000000000,0.0000000000,1.0000000000,-0.6422606521,-0.7664863044,0.5392860054,0.7664863044,-0.6422606521,-0.1080305717,0.0000000000,0.0000000000,1.0000000000,-0.6422606521,-0.7664863044,0.2823817445,0.7664863044,-0.6422606521,0.1985639500,0.0000000000,0.0000000000,1.0000000000
-0.1974657625,27.5985851288,0.2823652890,0.1986573802,0.9805669054,0.1961849740,0.0000000000,-0.1961849740,0.9805669054,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9805669054,0.1961849740,0.5393117980,-0.1961849740,0.9805669054,-0.1079017357,0.0000000000,0.0000000000,1.0000000000,-0.6423662723,-0.7663977898,0.5393117980,0.7663977898,-0.6423662723,-0.1079017357,0.0000000000,0.0000000000,1.0000000000,-0.6423662723,-0.7663977898,0.2823652890,0.7663977898,-0.6423662723,0.1986573802,0.0000000000,0.0000000000,1.0000000000
-0.1965292096,27.5986709595,0.2821528215,0.1988996634,0.9807502129,0.1952665353,0.0000000000,-0.1952665353,0.9807502129,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9807502129,0.1952665353,0.5394126171,-0.1952665353,0.9807502129,-0.1073965944,0.0000000000,0.0000000000,1.0000000000,-0.6431494890,-0.7657406446,0.5394126171,0.7657406446,-0.6431494890,-0.1073965944,0.0000000000,0.0000000000,1.0000000000,-0.6431494890,-0.7657406446,0.2821528215,0.7657406446,-0.6431494890,0.1988996634,0.0000000000,0.0000000000,1.0000000000
-0.1954975426,27.5986804962,0.2819445547,0.1991881888,0.9809511410,0.1942546240,0.0000000000,-0.1942546240,0.9809511410,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9809511410,0.1942546240,0.5395231276,-0.1942546240,0.9809511410,-0.1068400432,0.0000000000,0.0000000000,1.0000000000,-0.6439464322,-0.7650705800,0.5395231276,0.7650705800,-0.6439464322,-0.1068400432,0.0000000000,0.0000000000,1.0000000000,-0.6439464322,-0.7650705800,0.2819445547,0.7650705800,-0.6439464322,0.1991881888,0.0000000000,0.0000000000,1.0000000000
-0.1945503503,27.5985717773,0.2817890047,0.1994831885,0.9811346974,0.1933253876,0.0000000000,-0.1933253876,0.9811346974,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9811346974,0.1933253876,0.5396240836,-0.1933253876,0.9811346974,-0.1063289632,0.0000000000,0.0000000000,1.0000000000,-0.6445876972,-0.7645303792,0.5396240836,0.7645303792,-0.6445876972,-0.1063289632,0.0000000000,0.0000000000,1.0000000000,-0.6445876972,-0.7645303792,0.2817890047,0.7645303792,-0.6445876972,0.1994831885,0.0000000000,0.0000000000,1.0000000000
-0.1933961064,27.5986404419,0.2815375874,0.1997905797,0.9813571885,0.1921927903,0.0000000000,-0.1921927903,0.9813571885,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9813571885,0.1921927903,0.5397464537,-0.1921927903,0.9813571885,-0.1057060347,0.0000000000,0.0000000000,1.0000000000,-0.6455221656,-0.7637415359,0.5397464537,0.7637415359,-0.6455221656,-0.1057060347,0.0000000000,0.0000000000,1.0000000000,-0.6455221656,-0.7637415359,0.2815375874,0.7637415359,-0.6455221656,0.1997905797,0.0000000000,0.0000000000,1.0000000000
-0.1925437301,27.5986862183,0.2813532142,0.2000186509,0.9815206525,0.1913562350,0.0000000000,-0.1913562350,0.9815206525,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9815206525,0.1913562350,0.5398363589,-0.1913562350,0.9815206525,-0.1052459293,0.0000000000,0.0000000000,1.0000000000,-0.6462078616,-0.7631614505,0.5398363589,0.7631614505,-0.6462078616,-0.1052459293,0.0000000000,0.0000000000,1.0000000000,-0.6462078616,-0.7631614505,0.2813532142,0.7631614505,-0.6462078616,0.2000186509,0.0000000000,0.0000000000,1.0000000000
-0.1917112470,27.5986194611,0.2812069694,0.2002700753,0.9816796132,0.1905390694,0.0000000000,-0.1905390694,0.9816796132,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9816796132,0.1905390694,0.5399237873,-0.1905390694,0.9816796132,-0.1047964882,0.0000000000,0.0000000000,1.0000000000,-0.6467920447,-0.7626664087,0.5399237873,0.7626664087,-0.6467920447,-0.1047964882,0.0000000000,0.0000000000,1.0000000000,-0.6467920447,-0.7626664087,0.2812069694,0.7626664087,-0.6467920447,0.2002700753,0.0000000000,0.0000000000,1.0000000000
-0.1909711212,27.5985870361,0.2810685530,0.2004865450,0.9818203672,0.1898124509,0.0000000000,-0.1898124509,0.9818203672,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9818203672,0.1898124509,0.5400012020,-0.1898124509,0.9818203672,-0.1043968480,0.0000000000,0.0000000000,1.0000000000,-0.6473316223,-0.7622084825,0.5400012020,0.7622084825,-0.6473316223,-0.1043968480,0.0000000000,0.0000000000,1.0000000000,-0.6473316223,-0.7622084825,0.2810685530,0.7622084825,-0.6473316223,0.2004865450,0.0000000000,0.0000000000,1.0000000000
-0.1904527545,27.5986480713,0.2809459898,0.2006164004,0.9819186278,0.1893034824,0.0000000000,-0.1893034824,0.9819186278,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9819186278,0.1893034824,0.5400552453,-0.1893034824,0.9819186278,-0.1041169153,0.0000000000,0.0000000000,1.0000000000,-0.6477731386,-0.7618332894,0.5400552453,0.7618332894,-0.6477731386,-0.1041169153,0.0000000000,0.0000000000,1.0000000000,-0.6477731386,-0.7618332894,0.2809459898,0.7618332894,-0.6477731386,0.2006164004,0.0000000000,0.0000000000,1.0000000000
-0.1900494099,27.5986042023,0.2808784134,0.2007410741,0.9819949024,0.1889074154,0.0000000000,-0.1889074154,0.9819949024,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9819949024,0.1889074154,0.5400971963,-0.1889074154,0.9819949024,-0.1038990785,0.0000000000,0.0000000000,1.0000000000,-0.6480469573,-0.7616003816,0.5400971963,0.7616003816,-0.6480469573,-0.1038990785,0.0000000000,0.0000000000,1.0000000000,-0.6480469573,-0.7616003816,0.2808784134,0.7616003816,-0.6480469573,0.2007410741,0.0000000000,0.0000000000,1.0000000000
-0.1897779852,27.5986862183,0.2807989383,0.2007960362,0.9820461404,0.1886408709,0.0000000000,-0.1886408709,0.9820461404,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9820461404,0.1886408709,0.5401253772,-0.1886408709,0.9820461404,-0.1037524790,0.0000000000,0.0000000000,1.0000000000,-0.6483160973,-0.7613712879,0.5401253772,0.7613712879,-0.6483160973,-0.1037524790,0.0000000000,0.0000000000,1.0000000000,-0.6483160973,-0.7613712879,0.2807989383,0.7613712879,-0.6483160973,0.2007960362,0.0000000000,0.0000000000,1.0000000000
-0.1895608455,27.5986499786,0.2807663657,0.2008664041,0.9820870787,0.1884276252,0.0000000000,-0.1884276252,0.9820870787,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9820870787,0.1884276252,0.5401478933,-0.1884276252,0.9820870787,-0.1036351939,0.0000000000,0.0000000000,1.0000000000,-0.6484538188,-0.7612539950,0.5401478933,0.7612539950,-0.6484538188,-0.1036351939,0.0000000000,0.0000000000,1.0000000000,-0.6484538188,-0.7612539950,0.2807663657,0.7612539950,-0.6484538188,0.2008664041,0.0000000000,0.0000000000,1.0000000000
-0.1894568801,27.5985755920,0.2807681306,0.2009148891,0.9821066633,0.1883255211,0.0000000000,-0.1883255211,0.9821066633,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9821066633,0.1883255211,0.5401586648,-0.1883255211,0.9821066633,-0.1035790366,0.0000000000,0.0000000000,1.0000000000,-0.6484763355,-0.7612348141,0.5401586648,0.7612348141,-0.6484763355,-0.1035790366,0.0000000000,0.0000000000,1.0000000000,-0.6484763355,-0.7612348141,0.2807681306,0.7612348141,-0.6484763355,0.2009148891,0.0000000000,0.0000000000,1.0000000000
-0.1896068603,27.5986785889,0.2807668962,0.2008460638,0.9820784072,0.1884728155,0.0000000000,-0.1884728155,0.9820784072,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9820784072,0.1884728155,0.5401431239,-0.1884728155,0.9820784072,-0.1036600485,0.0000000000,0.0000000000,1.0000000000,-0.6484405694,-0.7612652809,0.5401431239,0.7612652809,-0.6484405694,-0.1036600485,0.0000000000,0.0000000000,1.0000000000,-0.6484405694,-0.7612652809,0.2807668962,0.7612652809,-0.6484405694,0.2008460638,0.0000000000,0.0000000000,1.0000000000
-0.1896879673,27.5986557007,0.2807901554,0.2008292270,0.9820631175,0.1885524684,0.0000000000,-0.1885524684,0.9820631175,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9820631175,0.1885524684,0.5401347146,-0.1885524684,0.9820631175,-0.1037038576,0.0000000000,0.0000000000,1.0000000000,-0.6483613980,-0.7613327115,0.5401347146,0.7613327115,-0.6483613980,-0.1037038576,0.0000000000,0.0000000000,1.0000000000,-0.6483613980,-0.7613327115,0.2807901554,0.7613327115,-0.6483613980,0.2008292270,0.0000000000,0.0000000000,1.0000000000
-0.1899174303,27.5986099243,0.2808501743,0.2007766591,0.9820198258,0.1887778105,0.0000000000,-0.1887778105,0.9820198258,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9820198258,0.1887778105,0.5401109042,-0.1887778105,0.9820198258,-0.1038277958,0.0000000000,0.0000000000,1.0000000000,-0.6481518247,-0.7615111372,0.5401109042,0.7615111372,-0.6481518247,-0.1038277958,0.0000000000,0.0000000000,1.0000000000,-0.6481518247,-0.7615111372,0.2808501743,0.7615111372,-0.6481518247,0.2007766591,0.0000000000,0.0000000000,1.0000000000
-0.1901911348,27.5986747742,0.2808853596,0.2006829734,0.9819681197,0.1890465867,0.0000000000,-0.1890465867,0.9819681197,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9819681197,0.1890465867,0.5400824658,-0.1890465867,0.9819681197,-0.1039756227,0.0000000000,0.0000000000,1.0000000000,-0.6479927654,-0.7616464901,0.5400824658,0.7616464901,-0.6479927654,-0.1039756227,0.0000000000,0.0000000000,1.0000000000,-0.6479927654,-0.7616464901,0.2808853596,0.7616464901,-0.6479927654,0.2006829734,0.0000000000,0.0000000000,1.0000000000
